m_id,m_FieldTex,m_BattleTex,m_EventTex,m_UniTextureID,m_AttachEffect,m_MaterialParamsChangeID,m_VoiceEffectID
1825,Bos/B06/ChrTX_Chd_NPC_B06_011/ChrTX_Chd_NPC_B06_011_N,Bos/B06/ChrTX_Chd_NPC_B06_011/ChrTX_Chd_NPC_B06_011_B,Bos/B06/ChrTX_Chd_NPC_B06_011/ChrTX_Chd_NPC_B06_011_E,0,0,0,0
1826,Bos/B06/ChrTX_Chd_NPC_B06_006/ChrTX_Chd_NPC_B06_006_N,Bos/B06/ChrTX_Chd_NPC_B06_006/ChrTX_Chd_NPC_B06_006_B,Bos/B06/ChrTX_Chd_NPC_B06_006/ChrTX_Chd_NPC_B06_006_E,0,0,0,0
1827,Bos/B06/ChrTX_Chd_NPC_B06_017/ChrTX_Chd_NPC_B06_017_N,Bos/B06/ChrTX_Chd_NPC_B06_017/ChrTX_Chd_NPC_B06_017_B,Bos/B06/ChrTX_Chd_NPC_B06_017/ChrTX_Chd_NPC_B06_017_E,0,0,0,0
1828,Bos/B06/ChrTX_Chd_NPC_B06_013/ChrTX_Chd_NPC_B06_013_N,Bos/B06/ChrTX_Chd_NPC_B06_013/ChrTX_Chd_NPC_B06_013_B,Bos/B06/ChrTX_Chd_NPC_B06_013/ChrTX_Chd_NPC_B06_013_E,0,0,0,0
1829,Bos/B06/ChrTX_Chd_NPC_B06_014/ChrTX_Chd_NPC_B06_014_N,Bos/B06/ChrTX_Chd_NPC_B06_014/ChrTX_Chd_NPC_B06_014_B,Bos/B06/ChrTX_Chd_NPC_B06_014/ChrTX_Chd_NPC_B06_014_E,0,0,0,0
1830,Bos/B06/ChrTX_Chd_NPC_B06_015/ChrTX_Chd_NPC_B06_015_N,Bos/B06/ChrTX_Chd_NPC_B06_015/ChrTX_Chd_NPC_B06_015_B,,0,0,0,0
1831,Bos/B06/ChrTX_Chd_NPC_B06_016/ChrTX_Chd_NPC_B06_016_N,,Bos/B06/ChrTX_Chd_NPC_B06_016/ChrTX_Chd_NPC_B06_016_E,0,0,0,0
1832,Bos/B06/ChrTX_Chd_NPC_B06_019/ChrTX_Chd_NPC_B06_019_N,Bos/B06/ChrTX_Chd_NPC_B06_019/ChrTX_Chd_NPC_B06_019_B,,0,0,0,0
1833,Bos/B06/ChrTX_Chd_NPC_B06_018/ChrTX_Chd_NPC_B06_018_N,Bos/B06/ChrTX_Chd_NPC_B06_018/ChrTX_Chd_NPC_B06_018_B,Bos/B06/ChrTX_Chd_NPC_B06_018/ChrTX_Chd_NPC_B06_018_E,0,0,0,0
1834,Bos/B06/ChrTX_Chd_NPC_B06_020/ChrTX_Chd_NPC_B06_020_N,Bos/B06/ChrTX_Chd_NPC_B06_020/ChrTX_Chd_NPC_B06_020_B,Bos/B06/ChrTX_Chd_NPC_B06_020/ChrTX_Chd_NPC_B06_020_E,0,0,0,0
1835,Bos/B06/ChrTX_Chd_NPC_B06_021/ChrTX_Chd_NPC_B06_021_N,Bos/B06/ChrTX_Chd_NPC_B06_021/ChrTX_Chd_NPC_B06_021_B,Bos/B06/ChrTX_Chd_NPC_B06_021/ChrTX_Chd_NPC_B06_021_E,0,0,0,0
1836,Bos/B06/ChrTX_Chd_NPC_B06_022/ChrTX_Chd_NPC_B06_022_N,Bos/B06/ChrTX_Chd_NPC_B06_022/ChrTX_Chd_NPC_B06_022_B,Bos/B06/ChrTX_Chd_NPC_B06_022/ChrTX_Chd_NPC_B06_022_E,0,0,0,0
1837,Bos/B06/ChrTX_Chd_NPC_B06_023/ChrTX_Chd_NPC_B06_023_N,Bos/B06/ChrTX_Chd_NPC_B06_023/ChrTX_Chd_NPC_B06_023_B,Bos/B06/ChrTX_Chd_NPC_B06_023/ChrTX_Chd_NPC_B06_023_E,0,0,0,0
1838,Bos/B04/ChrTX_Chd_NPC_B04_022_a_N,Bos/B04/ChrTX_Chd_NPC_B04_022_a_B,Bos/B04/ChrTX_Chd_NPC_B04_022_a_E,0,0,0,0
1839,Bos/B04/ChrTX_Chd_NPC_B04_034_N,,Bos/B04/ChrTX_Chd_NPC_B04_034_E,0,0,0,0
1840,Bos/B06/ChrTX_Chd_NPC_B06_017_a/ChrTX_Chd_NPC_B06_017_a_N,Bos/B06/ChrTX_Chd_NPC_B06_017_a/ChrTX_Chd_NPC_B06_017_a_B,Bos/B06/ChrTX_Chd_NPC_B06_017_a/ChrTX_Chd_NPC_B06_017_a_E,0,0,0,0
1900,Bos/B07/ChrTX_Chd_NPC_B07_001/ChrTX_Chd_NPC_B07_001_N,,Bos/B07/ChrTX_Chd_NPC_B07_001/ChrTX_Chd_NPC_B07_001_E,0,0,0,0
1901,Bos/B07/ChrTX_Chd_NPC_B07_003/ChrTX_Chd_NPC_B07_003_N,Bos/B07/ChrTX_Chd_NPC_B07_003/ChrTX_Chd_NPC_B07_003_B,Bos/B07/ChrTX_Chd_NPC_B07_003/ChrTX_Chd_NPC_B07_003_E,0,0,0,0
1902,Bos/B02/ChrTX_Chd_NPC_B02_004_b_N,,Bos/B02/ChrTX_Chd_NPC_B02_004_b_E,0,0,0,0
1903,Bos/B07/ChrTX_Chd_NPC_B07_002/ChrTX_Chd_NPC_B07_002_N,Bos/B07/ChrTX_Chd_NPC_B07_002/ChrTX_Chd_NPC_B07_002_B,Bos/B07/ChrTX_Chd_NPC_B07_002/ChrTX_Chd_NPC_B07_002_E,0,0,0,0
1904,Bos/B07/ChrTX_Chd_NPC_B07_002_a/ChrTX_Chd_NPC_B07_002_a_N,Bos/B07/ChrTX_Chd_NPC_B07_002_a/ChrTX_Chd_NPC_B07_002_a_B,Bos/B07/ChrTX_Chd_NPC_B07_002_a/ChrTX_Chd_NPC_B07_002_a_E,0,0,0,0
1905,Bos/B07/ChrTX_Chd_NPC_B07_004/ChrTX_Chd_NPC_B07_004_N,Bos/B07/ChrTX_Chd_NPC_B07_004/ChrTX_Chd_NPC_B07_004_B,Bos/B07/ChrTX_Chd_NPC_B07_004/ChrTX_Chd_NPC_B07_004_E,0,0,0,0
1906,Bos/B07/ChrTX_Chd_NPC_B07_005/ChrTX_Chd_NPC_B07_005_N,Bos/B07/ChrTX_Chd_NPC_B07_005/ChrTX_Chd_NPC_B07_005_B,Bos/B07/ChrTX_Chd_NPC_B07_005/ChrTX_Chd_NPC_B07_005_E,0,0,0,0
1907,Bos/B07/ChrTX_Chd_NPC_B07_007/ChrTX_Chd_NPC_B07_007_N,Bos/B07/ChrTX_Chd_NPC_B07_007/ChrTX_Chd_NPC_B07_007_B,,0,0,0,0
50236,Bos/B07/ChrTX_Chd_NPC_B07_006/ChrTX_Chd_NPC_B07_006_N,Bos/B07/ChrTX_Chd_NPC_B07_006/ChrTX_Chd_NPC_B07_006_B,Bos/B07/ChrTX_Chd_NPC_B07_006/ChrTX_Chd_NPC_B07_006_E,0,0,0,0
50237,Bos/B07/ChrTX_Chd_NPC_B07_011/ChrTX_Chd_NPC_B07_011_N,Bos/B07/ChrTX_Chd_NPC_B07_011/ChrTX_Chd_NPC_B07_011_B,Bos/B07/ChrTX_Chd_NPC_B07_011/ChrTX_Chd_NPC_B07_011_E,0,0,0,0
50238,Bos/B07/ChrTX_Chd_NPC_B07_001_a/ChrTX_Chd_NPC_B07_001_a_N,,Bos/B07/ChrTX_Chd_NPC_B07_001_a/ChrTX_Chd_NPC_B07_001_a_E,0,0,0,0
50248,Bos/B02/ChrTX_Chd_NPC_B02_004_c_N,Bos/B02/ChrTX_Chd_NPC_B02_004_c_B,Bos/B02/ChrTX_Chd_NPC_B02_004_c_E,0,0,0,0
50249,Bos/B07/ChrTX_Chd_NPC_B07_010/ChrTX_Chd_NPC_B07_010_N,Bos/B07/ChrTX_Chd_NPC_B07_010/ChrTX_Chd_NPC_B07_010_B,,0,0,0,0
50250,Bos/B07/ChrTX_Chd_NPC_B07_012/ChrTX_Chd_NPC_B07_012_N,,Bos/B07/ChrTX_Chd_NPC_B07_012/ChrTX_Chd_NPC_B07_012_E,0,0,0,0
50307,Bos/B07/ChrTX_Chd_NPC_B07_001_b/ChrTX_Chd_NPC_B07_001_b_N,,Bos/B07/ChrTX_Chd_NPC_B07_001_b/ChrTX_Chd_NPC_B07_001_b_E,0,0,0,0
50362,Npc/ChrTX_Chd_NPC_Unq_Invisible/ChrTX_Chd_NPC_Unq_Invisible_N,,Bos/B07/ChrTX_Chd_NPC_B07_008/ChrTX_Chd_NPC_B07_008_E,0,0,0,0
50363,Npc/ChrTX_Chd_NPC_Unq_Invisible/ChrTX_Chd_NPC_Unq_Invisible_N,,Bos/B07/ChrTX_Chd_NPC_B07_009/ChrTX_Chd_NPC_B07_009_E,0,0,0,0
50405,Npc/ChrTX_Chd_NPC_Unq_Invisible/ChrTX_Chd_NPC_Unq_Invisible_N,,Bos/B07/ChrTX_Chd_NPC_B07_013/ChrTX_Chd_NPC_B07_013_E,0,0,0,0
1918,Bos/B07/ChrTX_Chd_NPC_B07_014/ChrTX_Chd_NPC_B07_014_N,Bos/B07/ChrTX_Chd_NPC_B07_014/ChrTX_Chd_NPC_B07_014_B,Bos/B07/ChrTX_Chd_NPC_B07_014/ChrTX_Chd_NPC_B07_014_E,0,0,0,0
50494,Npc/ChrTX_Chd_NPC_Unq_Invisible/ChrTX_Chd_NPC_Unq_Invisible_N,,Bos/B07/ChrTX_Chd_NPC_B07_022/ChrTX_Chd_NPC_B07_022_E,0,0,0,0
50855,Bos/B02/ChrTX_Chd_NPC_B02_005_b_N,Bos/B02/ChrTX_Chd_NPC_B02_005_b_B,Bos/B02/ChrTX_Chd_NPC_B02_005_b_E,0,0,0,0
50910,Bos/B07/ChrTX_Chd_NPC_B07_021/ChrTX_Chd_NPC_B07_021_N,Bos/B07/ChrTX_Chd_NPC_B07_021/ChrTX_Chd_NPC_B07_021_B,,0,0,0,0
50943,Bos/B07/ChrTX_Chd_NPC_B07_015/ChrTX_Chd_NPC_B07_015_N,,Bos/B07/ChrTX_Chd_NPC_B07_015/ChrTX_Chd_NPC_B07_015_E,0,0,0,0
50985,Bos/B07/ChrTX_Chd_NPC_B07_001_c/ChrTX_Chd_NPC_B07_001_c_N,,,0,0,0,0
51079,Bos/B07/ChrTX_Chd_NPC_B07_016/ChrTX_Chd_NPC_B07_016_N,,Bos/B07/ChrTX_Chd_NPC_B07_016/ChrTX_Chd_NPC_B07_016_E,0,0,0,0
51080,Bos/B07/ChrTX_Chd_NPC_B07_017/ChrTX_Chd_NPC_B07_017_N,Bos/B07/ChrTX_Chd_NPC_B07_017/ChrTX_Chd_NPC_B07_017_B,Bos/B07/ChrTX_Chd_NPC_B07_017/ChrTX_Chd_NPC_B07_017_E,0,0,0,0
51081,Bos/B07/ChrTX_Chd_NPC_B07_001_d/ChrTX_Chd_NPC_B07_001_d_N,Bos/B07/ChrTX_Chd_NPC_B07_001_d/ChrTX_Chd_NPC_B07_001_d_B,Bos/B07/ChrTX_Chd_NPC_B07_001_d/ChrTX_Chd_NPC_B07_001_d_E,0,0,0,0
51121,Npc/ChrTX_Chd_NPC_Unq_Mattias/ChrTX_Chd_NPC_Unq_Mattias_N,Npc/ChrTX_Chd_NPC_Unq_Mattias/ChrTX_Chd_NPC_Unq_Mattias_B,Npc/ChrTX_Chd_NPC_Unq_Mattias/ChrTX_Chd_NPC_Unq_Mattias_E,0,0,0,0
51128,Bos/B02/ChrTX_Chd_NPC_B02_004_d_N,Bos/B02/ChrTX_Chd_NPC_B02_004_d_B,Bos/B02/ChrTX_Chd_NPC_B02_004_d_E,0,0,0,0
51129,Bos/B02/ChrTX_Chd_NPC_B02_004_e_N,,,0,0,0,0
51168,Npc/ChrTX_Chd_NPC_Unq_Lybrac/ChrTX_Chd_NPC_Unq_Lybrac_N,Npc/ChrTX_Chd_NPC_Unq_Lybrac/ChrTX_Chd_NPC_Unq_Lybrac_B,Npc/ChrTX_Chd_NPC_Unq_Lybrac/ChrTX_Chd_NPC_Unq_Lybrac_E,0,0,0,0
51481,Bos/B07/ChrTX_Chd_NPC_B07_023/ChrTX_Chd_NPC_B07_023_N,Bos/B07/ChrTX_Chd_NPC_B07_023/ChrTX_Chd_NPC_B07_023_B,,0,0,0,0
50550,Npc/ChrTX_Chd_NPC_Twn_001/ChrTX_Chd_NPC_Twn_001_N,Npc/ChrTX_Chd_NPC_Twn_001/ChrTX_Chd_NPC_Twn_001_B,Npc/ChrTX_Chd_NPC_Twn_001/ChrTX_Chd_NPC_Twn_001_E,0,0,0,0
50551,Npc/ChrTX_Chd_NPC_Twn_002/ChrTX_Chd_NPC_Twn_002_N,,Npc/ChrTX_Chd_NPC_Twn_002/ChrTX_Chd_NPC_Twn_002_E,0,0,0,0
50711,Npc/ChrTX_Chd_NPC_Twn_003/ChrTX_Chd_NPC_Twn_003_N,Npc/ChrTX_Chd_NPC_Twn_003/ChrTX_Chd_NPC_Twn_003_B,Npc/ChrTX_Chd_NPC_Twn_003/ChrTX_Chd_NPC_Twn_003_E,0,0,0,0
50747,Npc/ChrTX_Chd_NPC_Twn_004/ChrTX_Chd_NPC_Twn_004_N,Npc/ChrTX_Chd_NPC_Twn_004/ChrTX_Chd_NPC_Twn_004_B,,0,0,0,0
50857,Npc/ChrTX_Chd_NPC_Twn_005/ChrTX_Chd_NPC_Twn_005_N,Npc/ChrTX_Chd_NPC_Twn_005/ChrTX_Chd_NPC_Twn_005_B,Npc/ChrTX_Chd_NPC_Twn_005/ChrTX_Chd_NPC_Twn_005_E,0,0,0,0
51032,Npc/ChrTX_Chd_NPC_Twn_006/ChrTX_Chd_NPC_Twn_006_N,Npc/ChrTX_Chd_NPC_Twn_006/ChrTX_Chd_NPC_Twn_006_B,Npc/ChrTX_Chd_NPC_Twn_006/ChrTX_Chd_NPC_Twn_006_E,0,0,0,0
5090,Npc/ChrTX_Chd_NPC_Mnt_YM/ChrTX_Chd_NPC_Mnt_YM_N,Npc/ChrTX_Chd_NPC_Mnt_YM/ChrTX_Chd_NPC_Mnt_YM_B,,0,0,0,0
5091,Npc/ChrTX_Chd_NPC_Mnt_YF/ChrTX_Chd_NPC_Mnt_YF_N,Npc/ChrTX_Chd_NPC_Mnt_YF/ChrTX_Chd_NPC_Mnt_YF_B,,0,0,0,0
5092,Npc/ChrTX_Chd_NPC_Mnt_SM/ChrTX_Chd_NPC_Mnt_SM_N,Npc/ChrTX_Chd_NPC_Mnt_SM/ChrTX_Chd_NPC_Mnt_SM_B,Npc/ChrTX_Chd_NPC_Mnt_SM/ChrTX_Chd_NPC_Mnt_SM_E,0,0,0,0
5093,Npc/ChrTX_Chd_NPC_Mnt_SF/ChrTX_Chd_NPC_Mnt_SF_N,Npc/ChrTX_Chd_NPC_Mnt_SF/ChrTX_Chd_NPC_Mnt_SF_B,,0,0,0,0
5094,Npc/ChrTX_Chd_NPC_Mnt_CM/ChrTX_Chd_NPC_Mnt_CM_N,,,0,0,0,0
5095,Npc/ChrTX_Chd_NPC_Mnt_CF/ChrTX_Chd_NPC_Mnt_CF_N,,,0,0,0,0
5096,Npc/ChrTX_Chd_NPC_Mnt_Sld/ChrTX_Chd_NPC_Mnt_Sld_N,Npc/ChrTX_Chd_NPC_Mnt_Sld/ChrTX_Chd_NPC_Mnt_Sld_B,,0,0,0,0
5097,Npc/ChrTX_Chd_NPC_Mnt_Sld_a/ChrTX_Chd_NPC_Mnt_Sld_a_N,Npc/ChrTX_Chd_NPC_Mnt_Sld_a/ChrTX_Chd_NPC_Mnt_Sld_a_B,,0,0,0,0
5098,Npc/ChrTX_Chd_NPC_Mnt_Mch/ChrTX_Chd_NPC_Mnt_Mch_N,Npc/ChrTX_Chd_NPC_Mnt_Mch/ChrTX_Chd_NPC_Mnt_Mch_B,,0,0,0,0
5105,Npc/ChrTX_Chd_NPC_Dst_YM/ChrTX_Chd_NPC_Dst_YM_N,Npc/ChrTX_Chd_NPC_Dst_YM/ChrTX_Chd_NPC_Dst_YM_B,,0,0,0,0
5106,Npc/ChrTX_Chd_NPC_Dst_YF/ChrTX_Chd_NPC_Dst_YF_N,Npc/ChrTX_Chd_NPC_Dst_YF/ChrTX_Chd_NPC_Dst_YF_B,,0,0,0,0
5107,Npc/ChrTX_Chd_NPC_Dst_SM/ChrTX_Chd_NPC_Dst_SM_N,Npc/ChrTX_Chd_NPC_Dst_SM/ChrTX_Chd_NPC_Dst_SM_B,,0,0,0,0
5108,Npc/ChrTX_Chd_NPC_Dst_SF/ChrTX_Chd_NPC_Dst_SF_N,Npc/ChrTX_Chd_NPC_Dst_SF/ChrTX_Chd_NPC_Dst_SF_B,,0,0,0,0
5109,Npc/ChrTX_Chd_NPC_Dst_CM/ChrTX_Chd_NPC_Dst_CM_N,,,0,0,0,0
5110,Npc/ChrTX_Chd_NPC_Dst_CF/ChrTX_Chd_NPC_Dst_CF_N,,,0,0,0,0
5111,Npc/ChrTX_Chd_NPC_Dst_Sld/ChrTX_Chd_NPC_Dst_Sld_N,Npc/ChrTX_Chd_NPC_Dst_Sld/ChrTX_Chd_NPC_Dst_Sld_B,,0,0,0,0
5112,Npc/ChrTX_Chd_NPC_Dst_Sld_a/ChrTX_Chd_NPC_Dst_Sld_a_N,Npc/ChrTX_Chd_NPC_Dst_Sld_a/ChrTX_Chd_NPC_Dst_Sld_a_B,,0,0,0,0
5113,Npc/ChrTX_Chd_NPC_Dst_Sld_b/ChrTX_Chd_NPC_Dst_Sld_b_N,Npc/ChrTX_Chd_NPC_Dst_Sld_b/ChrTX_Chd_NPC_Dst_Sld_b_B,,0,0,0,0
5114,Npc/ChrTX_Chd_NPC_Dst_Mch/ChrTX_Chd_NPC_Dst_Mch_N,Npc/ChrTX_Chd_NPC_Dst_Mch/ChrTX_Chd_NPC_Dst_Mch_B,,0,0,0,0
5115,Npc/ChrTX_Chd_NPC_Unq_Helgenish/ChrTX_Chd_NPC_Unq_Helgenish_N,Npc/ChrTX_Chd_NPC_Unq_Helgenish/ChrTX_Chd_NPC_Unq_Helgenish_B,Npc/ChrTX_Chd_NPC_Unq_Helgenish/ChrTX_Chd_NPC_Unq_Helgenish_E,0,0,0,0
5116,Ply/ChrTX_Chd_Ply_0068_J08/ChrTX_Chd_Ply_0068_J08_N,Ply/ChrTX_Chd_Ply_0068_J08/ChrTX_Chd_Ply_0068_J08_B,Ply/ChrTX_Chd_Ply_0068_J08/ChrTX_Chd_Ply_0068_J08_E,0,0,0,0
5120,Npc/ChrTX_Chd_NPC_Rvr_YM/ChrTX_Chd_NPC_Rvr_YM_N,Npc/ChrTX_Chd_NPC_Rvr_YM/ChrTX_Chd_NPC_Rvr_YM_B,Npc/ChrTX_Chd_NPC_Rvr_YM/ChrTX_Chd_NPC_Rvr_YM_E,0,0,0,0
5121,Npc/ChrTX_Chd_NPC_Rvr_YF/ChrTX_Chd_NPC_Rvr_YF_N,Npc/ChrTX_Chd_NPC_Rvr_YF/ChrTX_Chd_NPC_Rvr_YF_B,,0,0,0,0
5122,Npc/ChrTX_Chd_NPC_Rvr_SM/ChrTX_Chd_NPC_Rvr_SM_N,Npc/ChrTX_Chd_NPC_Rvr_SM/ChrTX_Chd_NPC_Rvr_SM_B,,0,0,0,0
5123,Npc/ChrTX_Chd_NPC_Rvr_SF/ChrTX_Chd_NPC_Rvr_SF_N,Npc/ChrTX_Chd_NPC_Rvr_SF/ChrTX_Chd_NPC_Rvr_SF_B,,0,0,0,0
5124,Npc/ChrTX_Chd_NPC_Rvr_CM/ChrTX_Chd_NPC_Rvr_CM_N,,,0,0,0,0
5125,Npc/ChrTX_Chd_NPC_Rvr_CF/ChrTX_Chd_NPC_Rvr_CF_N,,,0,0,0,0
5126,Npc/ChrTX_Chd_NPC_Rvr_Sld/ChrTX_Chd_NPC_Rvr_Sld_N,Npc/ChrTX_Chd_NPC_Rvr_Sld/ChrTX_Chd_NPC_Rvr_Sld_B,,0,0,0,0
5127,Npc/ChrTX_Chd_NPC_Rvr_Sld_a/ChrTX_Chd_NPC_Rvr_Sld_a_N,Npc/ChrTX_Chd_NPC_Rvr_Sld_a/ChrTX_Chd_NPC_Rvr_Sld_a_B,,0,0,0,0
5128,Npc/ChrTX_Chd_NPC_Rvr_Mch/ChrTX_Chd_NPC_Rvr_Mch_N,Npc/ChrTX_Chd_NPC_Rvr_Mch/ChrTX_Chd_NPC_Rvr_Mch_B,,0,0,0,0
5135,Npc/ChrTX_Chd_NPC_Pln_YM/ChrTX_Chd_NPC_Pln_YM_N,Npc/ChrTX_Chd_NPC_Pln_YM/ChrTX_Chd_NPC_Pln_YM_B,Npc/ChrTX_Chd_NPC_Pln_YM/ChrTX_Chd_NPC_Pln_YM_E,0,0,0,0
5136,Npc/ChrTX_Chd_NPC_Pln_YF/ChrTX_Chd_NPC_Pln_YF_N,Npc/ChrTX_Chd_NPC_Pln_YF/ChrTX_Chd_NPC_Pln_YF_B,,0,0,0,0
5137,Npc/ChrTX_Chd_NPC_Pln_SM/ChrTX_Chd_NPC_Pln_SM_N,Npc/ChrTX_Chd_NPC_Pln_SM/ChrTX_Chd_NPC_Pln_SM_B,Npc/ChrTX_Chd_NPC_Pln_SM/ChrTX_Chd_NPC_Pln_SM_E,0,0,0,0
5138,Npc/ChrTX_Chd_NPC_Pln_SF/ChrTX_Chd_NPC_Pln_SF_N,Npc/ChrTX_Chd_NPC_Pln_SF/ChrTX_Chd_NPC_Pln_SF_B,,0,0,0,0
5139,Npc/ChrTX_Chd_NPC_Pln_CM/ChrTX_Chd_NPC_Pln_CM_N,,,0,0,0,0
5140,Npc/ChrTX_Chd_NPC_Pln_CF/ChrTX_Chd_NPC_Pln_CF_N,,,0,0,0,0
5141,Npc/ChrTX_Chd_NPC_Pln_Sld/ChrTX_Chd_NPC_Pln_Sld_N,Npc/ChrTX_Chd_NPC_Pln_Sld/ChrTX_Chd_NPC_Pln_Sld_B,,0,0,0,0
5142,Npc/ChrTX_Chd_NPC_Pln_Sld_a/ChrTX_Chd_NPC_Pln_Sld_a_N,Npc/ChrTX_Chd_NPC_Pln_Sld_a/ChrTX_Chd_NPC_Pln_Sld_a_B,,0,0,0,0
5143,Npc/ChrTX_Chd_NPC_Pln_Mch/ChrTX_Chd_NPC_Pln_Mch_N,Npc/ChrTX_Chd_NPC_Pln_Mch/ChrTX_Chd_NPC_Pln_Mch_B,,0,0,0,0
5150,Npc/ChrTX_Chd_NPC_Clf_YM/ChrTX_Chd_NPC_Clf_YM_N,Npc/ChrTX_Chd_NPC_Clf_YM/ChrTX_Chd_NPC_Clf_YM_B,Npc/ChrTX_Chd_NPC_Clf_YM/ChrTX_Chd_NPC_Clf_YM_E,0,0,0,0
5151,Npc/ChrTX_Chd_NPC_Clf_YF/ChrTX_Chd_NPC_Clf_YF_N,Npc/ChrTX_Chd_NPC_Clf_YF/ChrTX_Chd_NPC_Clf_YF_B,Npc/ChrTX_Chd_NPC_Clf_YF/ChrTX_Chd_NPC_Clf_YF_E,0,0,0,0
5152,Npc/ChrTX_Chd_NPC_Clf_SM/ChrTX_Chd_NPC_Clf_SM_N,Npc/ChrTX_Chd_NPC_Clf_SM/ChrTX_Chd_NPC_Clf_SM_B,Npc/ChrTX_Chd_NPC_Clf_SM/ChrTX_Chd_NPC_Clf_SM_E,0,0,0,0
5153,Npc/ChrTX_Chd_NPC_Clf_SF/ChrTX_Chd_NPC_Clf_SF_N,Npc/ChrTX_Chd_NPC_Clf_SF/ChrTX_Chd_NPC_Clf_SF_B,Npc/ChrTX_Chd_NPC_Clf_SF/ChrTX_Chd_NPC_Clf_SF_E,0,0,0,0
5154,Npc/ChrTX_Chd_NPC_Clf_CM/ChrTX_Chd_NPC_Clf_CM_N,,,0,0,0,0
5155,Npc/ChrTX_Chd_NPC_Clf_CF/ChrTX_Chd_NPC_Clf_CF_N,,,0,0,0,0
5156,Npc/ChrTX_Chd_NPC_Clf_Sld/ChrTX_Chd_NPC_Clf_Sld_N,Npc/ChrTX_Chd_NPC_Clf_Sld/ChrTX_Chd_NPC_Clf_Sld_B,,0,0,0,0
5157,Npc/ChrTX_Chd_NPC_Clf_Sld_a/ChrTX_Chd_NPC_Clf_Sld_a_N,Npc/ChrTX_Chd_NPC_Clf_Sld_a/ChrTX_Chd_NPC_Clf_Sld_a_B,,0,0,0,0
5158,Npc/ChrTX_Chd_NPC_Clf_Mch/ChrTX_Chd_NPC_Clf_Mch_N,Npc/ChrTX_Chd_NPC_Clf_Mch/ChrTX_Chd_NPC_Clf_Mch_B,,0,0,0,0
5159,Npc/ChrTX_Chd_NPC_Clf_Mch_a/ChrTX_Chd_NPC_Clf_Mch_a_N,Npc/ChrTX_Chd_NPC_Clf_Mch_a/ChrTX_Chd_NPC_Clf_Mch_a_B,,0,0,0,0
5160,Npc/ChrTX_Chd_NPC_Clf_Mch_b/ChrTX_Chd_NPC_Clf_Mch_b_N,Npc/ChrTX_Chd_NPC_Clf_Mch_b/ChrTX_Chd_NPC_Clf_Mch_b_B,,0,0,0,0
5165,Npc/ChrTX_Chd_NPC_Sea_YM/ChrTX_Chd_NPC_Sea_YM_N,Npc/ChrTX_Chd_NPC_Sea_YM/ChrTX_Chd_NPC_Sea_YM_B,,0,0,0,0
5166,Npc/ChrTX_Chd_NPC_Sea_YF/ChrTX_Chd_NPC_Sea_YF_N,Npc/ChrTX_Chd_NPC_Sea_YF/ChrTX_Chd_NPC_Sea_YF_B,Npc/ChrTX_Chd_NPC_Sea_YF/ChrTX_Chd_NPC_Sea_YF_E,0,0,0,0
5167,Npc/ChrTX_Chd_NPC_Sea_SM/ChrTX_Chd_NPC_Sea_SM_N,Npc/ChrTX_Chd_NPC_Sea_SM/ChrTX_Chd_NPC_Sea_SM_B,,0,0,0,0
5168,Npc/ChrTX_Chd_NPC_Sea_SF/ChrTX_Chd_NPC_Sea_SF_N,Npc/ChrTX_Chd_NPC_Sea_SF/ChrTX_Chd_NPC_Sea_SF_B,,0,0,0,0
5169,Npc/ChrTX_Chd_NPC_Sea_CM/ChrTX_Chd_NPC_Sea_CM_N,Npc/ChrTX_Chd_NPC_Sea_CM/ChrTX_Chd_NPC_Sea_CM_B,,0,0,0,0
5170,Npc/ChrTX_Chd_NPC_Sea_CF/ChrTX_Chd_NPC_Sea_CF_N,,,0,0,0,0
5171,Npc/ChrTX_Chd_NPC_Sea_Sld/ChrTX_Chd_NPC_Sea_Sld_N,Npc/ChrTX_Chd_NPC_Sea_Sld/ChrTX_Chd_NPC_Sea_Sld_B,,0,0,0,0
5172,Npc/ChrTX_Chd_NPC_Sea_Sld_a/ChrTX_Chd_NPC_Sea_Sld_a_N,Npc/ChrTX_Chd_NPC_Sea_Sld_a/ChrTX_Chd_NPC_Sea_Sld_a_B,,0,0,0,0
5173,Npc/ChrTX_Chd_NPC_Sea_Mch/ChrTX_Chd_NPC_Sea_Mch_N,Npc/ChrTX_Chd_NPC_Sea_Mch/ChrTX_Chd_NPC_Sea_Mch_B,,0,0,0,0
5180,Npc/ChrTX_Chd_NPC_Fst_YM/ChrTX_Chd_NPC_Fst_YM_N,Npc/ChrTX_Chd_NPC_Fst_YM/ChrTX_Chd_NPC_Fst_YM_B,Npc/ChrTX_Chd_NPC_Fst_YM/ChrTX_Chd_NPC_Fst_YM_E,0,0,0,0
5181,Npc/ChrTX_Chd_NPC_Fst_YF/ChrTX_Chd_NPC_Fst_YF_N,Npc/ChrTX_Chd_NPC_Fst_YF/ChrTX_Chd_NPC_Fst_YF_B,,0,0,0,0
5182,Npc/ChrTX_Chd_NPC_Fst_SM/ChrTX_Chd_NPC_Fst_SM_N,Npc/ChrTX_Chd_NPC_Fst_SM/ChrTX_Chd_NPC_Fst_SM_B,Npc/ChrTX_Chd_NPC_Fst_SM/ChrTX_Chd_NPC_Fst_SM_E,0,0,0,0
