m_id,m_ConditionID,m_OwnerQuest,m_OwnerQuestTask,m_OwnerUniqueChara,m_EventID,m_EnemyID,m_EnemyRaceID,m_ItemID,m_EquipID,m_JobID,m_GenderID,m_InfluenceID,m_TowerTypeID,m_EventFlagVariableID,m_ArenaID,m_EquipType,m_UtcDateTime,m_IntParam,m_StrParam
100479,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 219910, 0, 220050, 220060, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100480,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 220060, 0, 220200, 220210, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100481,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 220210, 0, 220350, 220360, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100482,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 220360, 0, 220500, 220510, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100483,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 220510, 0, 220650, 220660, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100484,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 220660, 0, 220800, 220810, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100485,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 220810, 0, 220950, 220960, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100486,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 220960, 0, 221100, 221110, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100487,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 221110, 0, 221250, 221260, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100488,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 221260, 0, 221400, 221410, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100489,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 221410, 0, 221550, 221560, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100490,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 221560, 0, 221700, 221710, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100491,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 221710, 0, 221850, 221860, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100492,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 221860, 0, 222000, 222010, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100493,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 222010, 0, 222150, 222160, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100494,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 222160, 0, 222300, 222310, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100495,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 222310, 0, 222450, 222460, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100496,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 222460, 0, 222600, 222610, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100497,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 222610, 0, 222750, 222760, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100498,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 222760, 0, 222900, 222910, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100499,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 222910, 0, 223050, 223060, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100500,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 223060, 0, 223200, 223210, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100501,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 223210, 0, 223350, 223360, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100502,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 223360, 0, 223500, 223510, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100503,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 223510, 0, 223650, 223660, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100504,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 223660, 0, 223800, 223810, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100505,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 223810, 0, 223950, 223960, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100506,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 223960, 0, 224100, 224110, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100507,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 224110, 0, 224250, 224260, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100508,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 224260, 0, 224400, 224410, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100509,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 224410, 0, 224550, 224560, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100510,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 224560, 0, 224700, 224710, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100511,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 224710, 0, 224850, 224860, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100512,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 224860, 0, 225000, 225010, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100513,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 225010, 0, 225150, 225160, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100514,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 225160, 0, 225300, 225310, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100515,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 225310, 0, 225450, 225460, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100516,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 225460, 0, 225600, 225610, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100517,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 225610, 0, 225750, 225760, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100518,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 225760, 0, 225900, 225910, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100519,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 225910, 0, 226050, 226060, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100520,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 226060, 0, 226200, 226210, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100521,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 226210, 0, 226350, 226360, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100522,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 226360, 0, 226500, 226510, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100523,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 226510, 0, 226650, 226660, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100524,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 226660, 0, 226800, 226810, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100525,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 226810, 0, 226950, 226960, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100526,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 226960, 0, 227100, 227110, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100527,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 227110, 0, 227250, 227260, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100528,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 227260, 0, 227400, 227410, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100529,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 227410, 0, 227550, 227560, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100530,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 227560, 0, 227700, 227710, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100531,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 227710, 0, 227850, 227860, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100532,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 227860, 0, 228000, 228010, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100533,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 228010, 0, 228150, 228160, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100534,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 228160, 0, 228300, 228310, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100535,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 228310, 0, 228450, 228460, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100536,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 228460, 0, 228600, 228610, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100537,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 228610, 0, 228750, 228760, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100538,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 228760, 0, 228900, 228910, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100539,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 228910, 0, 229050, 229060, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100540,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 229060, 0, 229200, 229210, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100541,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 229210, 0, 229350, 229360, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100542,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 229360, 0, 229500, 229510, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100543,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 229510, 0, 229650, 229660, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100544,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 229660, 0, 229800, 229810, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100545,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 229810, 0, 229950, 229960, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100546,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 229960, 0, 230100, 230110, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100547,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 230110, 0, 230250, 230260, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100548,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 230260, 0, 230400, 230410, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100549,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 230410, 0, 230550, 230560, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100550,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 230560, 0, 230700, 230710, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100551,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 230710, 0, 230850, 230860, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100552,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 230860, 0, 231000, 231010, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100553,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 231010, 0, 231150, 231160, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100554,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 231160, 0, 231300, 231310, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100555,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 231310, 0, 231450, 231460, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100556,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 231460, 0, 231600, 231610, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100557,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 231610, 0, 231750, 231760, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100558,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 231760, 0, 231900, 231910, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100559,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 231910, 0, 232050, 232060, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100560,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 232060, 0, 232200, 232210, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100561,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 232210, 0, 232350, 232360, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100562,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 232360, 0, 232500, 232510, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100563,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 232510, 0, 232650, 232660, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100564,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 232660, 0, 232800, 232810, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100565,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 232810, 0, 232950, 232960, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100566,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 232960, 0, 233100, 233110, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100567,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 233110, 0, 233250, 233260, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100568,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 233260, 0, 233400, 233410, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100569,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 233410, 0, 233550, 233560, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100570,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 233560, 0, 233700, 233710, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100571,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 233710, 0, 233850, 233860, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100572,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 233860, 0, 234000, 234010, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100573,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 234010, 0, 234150, 234160, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100574,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 234160, 0, 234300, 234310, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100575,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 234310, 0, 234450, 234460, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100576,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 234460, 0, 234600, 234610, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100577,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 234610, 0, 234750, 234760, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100578,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 234760, 0, 234900, 234910, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100579,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 234910, 0, 235050, 235060, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100580,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 235060, 0, 235200, 235210, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100581,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 235210, 0, 235350, 235360, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100582,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 235360, 0, 235500, 235510, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100583,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 235510, 0, 235650, 235660, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100584,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 235660, 0, 235800, 235810, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100585,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 235810, 0, 235950, 235960, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100586,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 235960, 0, 236100, 236110, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100587,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 236110, 0, 236250, 236260, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100588,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 236260, 0, 236400, 236410, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100589,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 236410, 0, 236550, 236560, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100590,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 236560, 0, 236700, 236710, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100591,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 236710, 0, 236850, 236860, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100592,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 236860, 0, 237000, 237010, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100593,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 237010, 0, 237150, 237160, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100594,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 237160, 0, 237300, 237310, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100595,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 237310, 0, 237450, 237460, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100596,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 237460, 0, 237600, 237610, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100597,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 237610, 0, 237750, 237760, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100598,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 237760, 0, 237900, 237910, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100599,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 237910, 0, 238050, 238060, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100600,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 238060, 0, 238200, 238210, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100601,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 238210, 0, 238350, 238360, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100602,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 238360, 0, 238500, 238510, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100603,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 238510, 0, 238650, 238660, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100604,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 238660, 0, 238800, 238810, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100605,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 238810, 0, 238950, 238960, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100606,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 238960, 0, 239100, 239110, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100607,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 239110, 0, 239250, 239260, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100608,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 239260, 0, 239400, 239410, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100609,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 239410, 0, 239550, 239560, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100610,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 239560, 0, 239700, 239710, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100611,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 239710, 0, 239850, 239860, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100612,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 239860, 0, 240000, 240010, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100613,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 240010, 0, 240150, 240160, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100614,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 240160, 0, 240300, 240310, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100615,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 240310, 0, 240450, 240460, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100616,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 240460, 0, 240600, 240610, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100617,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 240610, 0, 240750, 240760, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100618,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 240760, 0, 240900, 240910, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100619,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 240910, 0, 241050, 241060, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100620,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 241060, 0, 241200, 241210, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100621,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 241210, 0, 241350, 241360, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100622,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 241360, 0, 241500, 241510, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100623,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 241510, 0, 241650, 241660, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100624,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 241660, 0, 241800, 241810, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100625,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 241810, 0, 241950, 241960, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100626,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 241960, 0, 242100, 242110, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100627,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 242110, 0, 242250, 242260, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100628,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 242260, 0, 242400, 242410, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100629,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 242410, 0, 242550, 242560, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100630,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 242560, 0, 242700, 242710, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100631,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 242710, 0, 242850, 242860, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100632,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 242860, 0, 243000, 243010, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100633,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 243010, 0, 243150, 243160, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100634,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 243160, 0, 243300, 243310, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100635,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 243310, 0, 243450, 243460, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100636,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 243460, 0, 243600, 243610, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100637,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 243610, 0, 243750, 243760, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100638,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 243760, 0, 243900, 243910, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100639,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 243910, 0, 244050, 244060, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100640,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 244060, 0, 244200, 244210, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100641,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 244210, 0, 244350, 244360, 0, 0, 0]","['', '', '', '', '', '', '', '']"
100642,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 244360, 0, 244500, 244510, 0, 0, 0]","['', '', '', '', '', '', '', '']"
